,Unnamed: 0_x,tconst,genres,Unnamed: 0_y,title_type,primary_title,original_title,year,runtime_minutes,simple_title,average_rating,num_votes,timestamp,release_date
1227,1227,tt27548375,Music,692,movie,Psy Summer Swag 2022,Psy Summer Swag 2022,2023.0,86.0,psy summer swag 2022,7.6,52,01/01/24 22:30,10/01/24
1228,1228,tt27579804,Romance,693,movie,An Unforgettable Year: Summer,Um Ano Inesquecível: Verão,2023.0,101.0,an unforgettable year summer,5.3,231,01/01/24 22:30,10/01/24
1229,1229,tt28077172,,694,movie,The Summer,The Summer,2023.0,91.04358068315665,the summer,7.4,14,01/01/24 22:30,10/01/24
1230,1230,tt2816758,Drama,695,movie,Our Last Summer,Our Last Summer,2013.0,91.04358068315665,our last summer,5.6,10,01/01/24 22:30,10/01/24
1231,1231,tt28248430,Documentary,696,movie,Tomorrow X Together: Our Lost Summer,Tomorrow X Together: Our Lost Summer,2023.0,82.0,tomorrow x together our lost summer,8.2,109,01/01/24 22:30,10/01/24
1232,1232,tt28248430,Music,696,movie,Tomorrow X Together: Our Lost Summer,Tomorrow X Together: Our Lost Summer,2023.0,82.0,tomorrow x together our lost summer,8.2,109,01/01/24 22:30,10/01/24
1233,1233,tt28449053,Drama,697,movie,Snow in Midsummer,Snow in Midsummer,2023.0,116.0,snow in midsummer,6.7,119,01/01/24 22:30,10/01/24
1234,1234,tt28449053,History,697,movie,Snow in Midsummer,Snow in Midsummer,2023.0,116.0,snow in midsummer,6.7,119,01/01/24 22:30,10/01/24
1235,1235,tt28516220,Animation,698,movie,Zara & Erika: Summer Beach Party,Zara & Erika: Summer Beach Party,2023.0,105.0,zara  erika summer beach party,7.2,14,01/01/24 22:30,10/01/24
1236,1236,tt28516220,Comedy,698,movie,Zara & Erika: Summer Beach Party,Zara & Erika: Summer Beach Party,2023.0,105.0,zara  erika summer beach party,7.2,14,01/01/24 22:30,10/01/24
1237,1237,tt28516220,Crime,698,movie,Zara & Erika: Summer Beach Party,Zara & Erika: Summer Beach Party,2023.0,105.0,zara  erika summer beach party,7.2,14,01/01/24 22:30,10/01/24
1238,1238,tt28521906,Comedy,699,movie,Endless Summer Syndrome,Le syndrome de l'été sans fin,2023.0,98.0,endless summer syndrome,8.3,50,01/01/24 22:30,10/01/24
1239,1239,tt28521906,Drama,699,movie,Endless Summer Syndrome,Le syndrome de l'été sans fin,2023.0,98.0,endless summer syndrome,8.3,50,01/01/24 22:30,10/01/24
1240,1240,tt28521906,Thriller,699,movie,Endless Summer Syndrome,Le syndrome de l'été sans fin,2023.0,98.0,endless summer syndrome,8.3,50,01/01/24 22:30,10/01/24
1241,1241,tt28569819,Comedy,700,movie,Griffin in Summer,Griffin in Summer,2024.0,90.0,griffin in summer,8.6,38,01/01/24 22:30,10/01/24
1242,1242,tt28685746,Short,701,video,Zac Posen: Z Spoke Spring/Summer 2011 Collection,Zac Posen: Z Spoke Spring/Summer 2011 Collection,2010.0,91.04358068315665,zac posen z spoke springsummer 2011 collection,7.1,95,01/01/24 22:30,10/01/24
1243,1243,tt28686139,Short,702,video,Jill Stuart Spring/Summer 2011 Collection,Jill Stuart Spring/Summer 2011 Collection,2010.0,8.0,jill stuart springsummer 2011 collection,6.1,305,01/01/24 22:30,10/01/24
1244,1244,tt2884186,Comedy,703,movie,The Summer of Flying Fish,El Verano de los Peces Voladores,2013.0,95.0,the summer of flying fish,6.1,288,01/01/24 22:30,10/01/24
1245,1245,tt2884186,Drama,703,movie,The Summer of Flying Fish,El Verano de los Peces Voladores,2013.0,95.0,the summer of flying fish,6.1,288,01/01/24 22:30,10/01/24
1246,1246,tt28941580,Documentary,704,movie,"Summers, el rebelde","Summers, el rebelde",2024.0,83.0,summers el rebelde,7.7,14,01/01/24 22:30,10/01/24
1247,1247,tt2899120,Drama,705,movie,The Perfect Summer,The Perfect Summer,2013.0,80.0,the perfect summer,5.3,435,01/01/24 22:30,10/01/24
1248,1248,tt2901516,Drama,706,movie,A Horse for Summer,A Horse for Summer,2015.0,96.0,a horse for summer,4.7,216,01/01/24 22:30,10/01/24
1249,1249,tt2901516,Family,706,movie,A Horse for Summer,A Horse for Summer,2015.0,96.0,a horse for summer,4.7,216,01/01/24 22:30,10/01/24
1250,1250,tt2910342,Drama,707,movie,Dakota's Summer,Dakota's Summer,2014.0,91.0,dakotas summer,5.6,971,01/01/24 22:30,10/01/24
1251,1251,tt2910342,Family,707,movie,Dakota's Summer,Dakota's Summer,2014.0,91.0,dakotas summer,5.6,971,01/01/24 22:30,10/01/24
1252,1252,tt2910508,Horror,708,movie,Dark Summer,Dark Summer,2015.0,81.0,dark summer,4.2,3465,01/01/24 22:30,10/01/24
1253,1253,tt2910508,Thriller,708,movie,Dark Summer,Dark Summer,2015.0,81.0,dark summer,4.2,3465,01/01/24 22:30,10/01/24
1254,1254,tt2911900,Biography,709,movie,9 Summers 10 Autumns,9 Summers 10 Autumns,2013.0,114.0,9 summers 10 autumns,8.1,81,01/01/24 22:30,10/01/24
1255,1255,tt2911900,Drama,709,movie,9 Summers 10 Autumns,9 Summers 10 Autumns,2013.0,114.0,9 summers 10 autumns,8.1,81,01/01/24 22:30,10/01/24
1256,1256,tt2911900,Family,709,movie,9 Summers 10 Autumns,9 Summers 10 Autumns,2013.0,114.0,9 summers 10 autumns,8.1,81,01/01/24 22:30,10/01/24
1257,1257,tt2949890,Horror,710,movie,Last Summer,Ruedoo ron nan chan tai,2013.0,93.0,last summer,5.4,245,01/01/24 22:30,10/01/24
1258,1258,tt2955186,Drama,711,movie,Summer's Shadow,Summer's Shadow,2014.0,102.0,summers shadow,6.7,103,01/01/24 22:30,10/01/24
1259,1259,tt2955186,Family,711,movie,Summer's Shadow,Summer's Shadow,2014.0,102.0,summers shadow,6.7,103,01/01/24 22:30,10/01/24
1260,1260,tt2960324,Drama,712,tvMovie,Summer in Portugal,Ein Sommer in Portugal,2013.0,89.0,summer in portugal,5.5,65,01/01/24 22:30,10/01/24
1261,1261,tt2960324,Romance,712,tvMovie,Summer in Portugal,Ein Sommer in Portugal,2013.0,89.0,summer in portugal,5.5,65,01/01/24 22:30,10/01/24
1262,1262,tt2994628,Crime,713,tvMovie,Deadly Summer,Mortel été,2013.0,90.0,deadly summer,5.5,64,01/01/24 22:30,10/01/24
1263,1263,tt2994628,Drama,713,tvMovie,Deadly Summer,Mortel été,2013.0,90.0,deadly summer,5.5,64,01/01/24 22:30,10/01/24
1264,1264,tt2994628,Thriller,713,tvMovie,Deadly Summer,Mortel été,2013.0,90.0,deadly summer,5.5,64,01/01/24 22:30,10/01/24
1265,1265,tt2994832,Drama,714,movie,The Summer of Sangaile,Sangailes vasara,2015.0,90.0,the summer of sangaile,6.4,3443,01/01/24 22:30,10/01/24
1266,1266,tt2994832,Romance,714,movie,The Summer of Sangaile,Sangailes vasara,2015.0,90.0,the summer of sangaile,6.4,3443,01/01/24 22:30,10/01/24
1267,1267,tt3004380,Horror,715,movie,Midsummer Nightmares II: Summer's End,Midsummer Nightmares II: Summer's End,2014.0,91.04358068315665,midsummer nightmares ii summers end,6.8,28,01/01/24 22:30,10/01/24
1268,1268,tt3013588,Comedy,716,movie,My Summer in Provence,Avis de mistral,2014.0,105.0,my summer in provence,6.6,4131,01/01/24 22:30,10/01/24
1269,1269,tt3013588,Drama,716,movie,My Summer in Provence,Avis de mistral,2014.0,105.0,my summer in provence,6.6,4131,01/01/24 22:30,10/01/24
1270,1270,tt3013588,Romance,716,movie,My Summer in Provence,Avis de mistral,2014.0,105.0,my summer in provence,6.6,4131,01/01/24 22:30,10/01/24
1271,1271,tt3029368,Documentary,717,tvMovie,Donna Summer: Hot Stuff,Donna Summer: Hot Stuff,2013.0,52.0,donna summer hot stuff,7.6,17,01/01/24 22:30,10/01/24
1272,1272,tt3071192,Drama,718,movie,Cruel Summer,Cruel Summer,2016.0,80.0,cruel summer,5.4,1084,01/01/24 22:30,10/01/24
1273,1273,tt3071192,Horror,718,movie,Cruel Summer,Cruel Summer,2016.0,80.0,cruel summer,5.4,1084,01/01/24 22:30,10/01/24
1274,1274,tt3071192,Thriller,718,movie,Cruel Summer,Cruel Summer,2016.0,80.0,cruel summer,5.4,1084,01/01/24 22:30,10/01/24
1275,1275,tt30949231,Drama,719,movie,My Summer with Irene,Quell'estate con Irène,2024.0,90.0,my summer with irene,6.2,39,01/01/24 22:30,10/01/24
1276,1276,tt3097490,Comedy,720,movie,Summertime,Kesäkaverit,2014.0,90.0,summertime,5.5,963,01/01/24 22:30,10/01/24
1277,1277,tt3097490,Drama,720,movie,Summertime,Kesäkaverit,2014.0,90.0,summertime,5.5,963,01/01/24 22:30,10/01/24
1278,1278,tt31240310,,721,movie,Summer Time,Tabestane Haman Sal,2024.0,91.04358068315665,summer time,8.2,116,01/01/24 22:30,10/01/24
1279,1279,tt3124986,Biography,722,movie,Summer '82: When Zappa Came to Sicily,Summer '82: When Zappa Came to Sicily,2013.0,81.0,summer 82 when zappa came to sicily,6.7,231,01/01/24 22:30,10/01/24
1280,1280,tt3124986,Documentary,722,movie,Summer '82: When Zappa Came to Sicily,Summer '82: When Zappa Came to Sicily,2013.0,81.0,summer 82 when zappa came to sicily,6.7,231,01/01/24 22:30,10/01/24
1281,1281,tt3124986,Music,722,movie,Summer '82: When Zappa Came to Sicily,Summer '82: When Zappa Came to Sicily,2013.0,81.0,summer 82 when zappa came to sicily,6.7,231,01/01/24 22:30,10/01/24
1282,1282,tt3128912,Action,723,video,Zyuden Sentai Kyoryuger: It's Here! Armed on Midsummer Festival!!,Jûden Sentai Kyôryûjâ Detâ! Manatsu no Âmudo on Matsuri!!,2013.0,17.0,zyuden sentai kyoryuger its here armed on midsummer festival,4.6,10,01/01/24 22:30,10/01/24
1283,1283,tt3128912,Short,723,video,Zyuden Sentai Kyoryuger: It's Here! Armed on Midsummer Festival!!,Jûden Sentai Kyôryûjâ Detâ! Manatsu no Âmudo on Matsuri!!,2013.0,17.0,zyuden sentai kyoryuger its here armed on midsummer festival,4.6,10,01/01/24 22:30,10/01/24
1284,1284,tt3137764,Comedy,724,movie,Staten Island Summer,Staten Island Summer,2015.0,108.0,staten island summer,5.6,7352,01/01/24 22:30,10/01/24
1285,1285,tt3137764,Drama,724,movie,Staten Island Summer,Staten Island Summer,2015.0,108.0,staten island summer,5.6,7352,01/01/24 22:30,10/01/24
1286,1286,tt3149536,Comedy,725,tvMovie,A Fairly Odd Summer,A Fairly Odd Summer,2014.0,68.0,a fairly odd summer,3.7,697,01/01/24 22:30,10/01/24
1287,1287,tt3149536,Family,725,tvMovie,A Fairly Odd Summer,A Fairly Odd Summer,2014.0,68.0,a fairly odd summer,3.7,697,01/01/24 22:30,10/01/24
1288,1288,tt3149536,Fantasy,725,tvMovie,A Fairly Odd Summer,A Fairly Odd Summer,2014.0,68.0,a fairly odd summer,3.7,697,01/01/24 22:30,10/01/24
1289,1289,tt3160290,Romance,726,movie,Summer Times,Xia tian xie zou qu,2009.0,96.0,summer times,6.3,76,01/01/24 22:30,10/01/24
1290,1290,tt32135407,Comedy,727,movie,Kyuka: Before Summer's End,Kyuka: Before Summer's End,2024.0,103.0,kyuka before summers end,7.9,16,01/01/24 22:30,10/01/24
1291,1291,tt32135407,Drama,727,movie,Kyuka: Before Summer's End,Kyuka: Before Summer's End,2024.0,103.0,kyuka before summers end,7.9,16,01/01/24 22:30,10/01/24
1292,1292,tt32201950,Thriller,728,movie,Manson: Summer of Blood,Manson: Summer of Blood,2024.0,91.04358068315665,manson summer of blood,6.8,17,01/01/24 22:30,10/01/24
1293,1293,tt32235713,Animation,729,movie,Ya Boy Kongming! Road to Summer Sonia,Ya Boy Kongming! Road to Summer Sonia,2024.0,119.0,ya boy kongming road to summer sonia,7.2,13,01/01/24 22:30,10/01/24
1294,1294,tt32235713,Comedy,729,movie,Ya Boy Kongming! Road to Summer Sonia,Ya Boy Kongming! Road to Summer Sonia,2024.0,119.0,ya boy kongming road to summer sonia,7.2,13,01/01/24 22:30,10/01/24
1295,1295,tt32235713,Music,729,movie,Ya Boy Kongming! Road to Summer Sonia,Ya Boy Kongming! Road to Summer Sonia,2024.0,119.0,ya boy kongming road to summer sonia,7.2,13,01/01/24 22:30,10/01/24
1296,1296,tt3233548,Documentary,730,movie,The Rolling Stones: Sweet Summer Sun - Hyde Park Live,The Rolling Stones: Sweet Summer Sun - Hyde Park Live,2013.0,121.0,the rolling stones sweet summer sun  hyde park live,8.0,421,01/01/24 22:30,10/01/24
1297,1297,tt3233548,Music,730,movie,The Rolling Stones: Sweet Summer Sun - Hyde Park Live,The Rolling Stones: Sweet Summer Sun - Hyde Park Live,2013.0,121.0,the rolling stones sweet summer sun  hyde park live,8.0,421,01/01/24 22:30,10/01/24
1298,1298,tt32622643,,731,tvMovie,Strawberry Shortcake's Summer Vacation,Strawberry Shortcake's Summer Vacation,2024.0,45.0,strawberry shortcakes summer vacation,6.8,11,01/01/24 22:30,10/01/24
1299,1299,tt3273932,Drama,732,movie,Last Summer,Last Summer,2014.0,94.0,last summer,5.9,236,01/01/24 22:30,10/01/24
1300,1300,tt3374966,Comedy,733,movie,The Mafia Kills Only in Summer,La mafia uccide solo d'estate,2013.0,90.0,the mafia kills only in summer,7.1,8936,01/01/24 22:30,10/01/24
1301,1301,tt3374966,Crime,733,movie,The Mafia Kills Only in Summer,La mafia uccide solo d'estate,2013.0,90.0,the mafia kills only in summer,7.1,8936,01/01/24 22:30,10/01/24
1302,1302,tt3374966,Drama,733,movie,The Mafia Kills Only in Summer,La mafia uccide solo d'estate,2013.0,90.0,the mafia kills only in summer,7.1,8936,01/01/24 22:30,10/01/24
1303,1303,tt3399862,Drama,734,movie,My Summer as a Goth,My Summer as a Goth,2018.0,100.0,my summer as a goth,5.0,130,01/01/24 22:30,10/01/24
1304,1304,tt3416536,Crime,735,movie,Hot Summer Nights,Hot Summer Nights,2017.0,107.0,hot summer nights,6.4,24005,01/01/24 22:30,10/01/24
1305,1305,tt3416536,Drama,735,movie,Hot Summer Nights,Hot Summer Nights,2017.0,107.0,hot summer nights,6.4,24005,01/01/24 22:30,10/01/24
1306,1306,tt3416536,Romance,735,movie,Hot Summer Nights,Hot Summer Nights,2017.0,107.0,hot summer nights,6.4,24005,01/01/24 22:30,10/01/24
1307,1307,tt3458196,Documentary,736,movie,Freedom Summer,Freedom Summer,2014.0,113.0,freedom summer,7.8,233,01/01/24 22:30,10/01/24
1308,1308,tt3458196,History,736,movie,Freedom Summer,Freedom Summer,2014.0,113.0,freedom summer,7.8,233,01/01/24 22:30,10/01/24
1309,1309,tt3474600,Drama,737,movie,Little Forest: Summer/Autumn,Ritoru foresuto: Natsu/Aki,2014.0,111.0,little forest summerautumn,7.6,3526,01/01/24 22:30,10/01/24
1310,1310,tt3498918,Drama,738,movie,The Summer House,Das Sommerhaus,2014.0,95.0,the summer house,5.8,473,01/01/24 22:30,10/01/24
1311,1311,tt3523088,Drama,739,movie,"June, the Beginning of Summer","Birzelis, vasaros pradzia",1969.0,100.0,june the beginning of summer,6.9,38,01/01/24 22:30,10/01/24
1312,1312,tt3526924,Drama,740,movie,Summer Solstice,Letnie przesilenie,2015.0,96.0,summer solstice,6.2,427,01/01/24 22:30,10/01/24
1313,1313,tt3526924,War,740,movie,Summer Solstice,Letnie przesilenie,2015.0,96.0,summer solstice,6.2,427,01/01/24 22:30,10/01/24
1314,1314,tt3533254,Comedy,741,movie,A Dozen Summers,A Dozen Summers,2015.0,82.0,a dozen summers,6.3,112,01/01/24 22:30,10/01/24
1315,1315,tt3533254,Drama,741,movie,A Dozen Summers,A Dozen Summers,2015.0,82.0,a dozen summers,6.3,112,01/01/24 22:30,10/01/24
1316,1316,tt3533254,Family,741,movie,A Dozen Summers,A Dozen Summers,2015.0,82.0,a dozen summers,6.3,112,01/01/24 22:30,10/01/24
1317,1317,tt3623284,Drama,742,tvMovie,The Summers Sisters,The Summers Sisters,2014.0,29.0,the summers sisters,5.6,12,01/01/24 22:30,10/01/24
1318,1318,tt3625352,Comedy,743,movie,Summer of Blood,Summer of Blood,2014.0,86.0,summer of blood,5.4,1231,01/01/24 22:30,10/01/24
1319,1319,tt3625352,Horror,743,movie,Summer of Blood,Summer of Blood,2014.0,86.0,summer of blood,5.4,1231,01/01/24 22:30,10/01/24
1320,1320,tt3759430,Drama,744,movie,Summer Nights,Les nuits d'été,2014.0,104.0,summer nights,5.9,110,01/01/24 22:30,10/01/24
1321,1321,tt3808172,Drama,745,movie,A Midsummer's Fantasia,Han yeo-reum-ui pan-ta-ji-a,2014.0,96.0,a midsummers fantasia,6.6,233,01/01/24 22:30,10/01/24
1322,1322,tt3812730,Comedy,746,movie,Julie Taymor's A Midsummer Night's Dream,A Midsummer Night's Dream,2014.0,144.0,julie taymors a midsummer nights dream,7.4,370,01/01/24 22:30,10/01/24
1323,1323,tt3838694,Music,747,video,Kasabian Summer Solstice,Kasabian Summer Solstice,2014.0,91.04358068315665,kasabian summer solstice,9.4,14,01/01/24 22:30,10/01/24
1324,1324,tt3883526,Comedy,748,movie,Micky's Summer Resort,Micky's Summer Resort,2014.0,98.0,mickys summer resort,6.6,16,01/01/24 22:30,10/01/24
1325,1325,tt3898504,Action,749,movie,Persona 3 the Movie: #2 Midsummer Knight's Dream,Persona 3 the Movie: #2 Midsummer Knight's Dream,2014.0,93.0,persona 3 the movie 2 midsummer knights dream,6.7,628,01/01/24 22:30,10/01/24
1326,1326,tt3898504,Adventure,749,movie,Persona 3 the Movie: #2 Midsummer Knight's Dream,Persona 3 the Movie: #2 Midsummer Knight's Dream,2014.0,93.0,persona 3 the movie 2 midsummer knights dream,6.7,628,01/01/24 22:30,10/01/24
1327,1327,tt3898504,Animation,749,movie,Persona 3 the Movie: #2 Midsummer Knight's Dream,Persona 3 the Movie: #2 Midsummer Knight's Dream,2014.0,93.0,persona 3 the movie 2 midsummer knights dream,6.7,628,01/01/24 22:30,10/01/24
1328,1328,tt3906102,Animation,750,video,A Child's Time: A Child's Summer Time,Kodomo no jikan: Kodomo no natsu jikan,2011.0,23.0,a childs time a childs summer time,6.7,11,01/01/24 22:30,10/01/24
1329,1329,tt3906102,Comedy,750,video,A Child's Time: A Child's Summer Time,Kodomo no jikan: Kodomo no natsu jikan,2011.0,23.0,a childs time a childs summer time,6.7,11,01/01/24 22:30,10/01/24
1330,1330,tt3906102,Romance,750,video,A Child's Time: A Child's Summer Time,Kodomo no jikan: Kodomo no natsu jikan,2011.0,23.0,a childs time a childs summer time,6.7,11,01/01/24 22:30,10/01/24
1331,1331,tt3914324,Adventure,751,movie,Eternal Summer,Odödliga,2015.0,106.0,eternal summer,6.1,813,01/01/24 22:30,10/01/24
1332,1332,tt3914324,Comedy,751,movie,Eternal Summer,Odödliga,2015.0,106.0,eternal summer,6.1,813,01/01/24 22:30,10/01/24
1333,1333,tt3914324,Drama,751,movie,Eternal Summer,Odödliga,2015.0,106.0,eternal summer,6.1,813,01/01/24 22:30,10/01/24
1334,1334,tt3948080,Family,752,movie,Sweet Sweet Summertime,Sweet Sweet Summertime,2017.0,82.0,sweet sweet summertime,7.1,74,01/01/24 22:30,10/01/24
1335,1335,tt3979660,Biography,753,tvMovie,Journey to SummerSlam: The Destruction of the Shield,Journey to SummerSlam: The Destruction of the Shield,2014.0,69.0,journey to summerslam the destruction of the shield,7.7,111,01/01/24 22:30,10/01/24
1336,1336,tt3979660,Documentary,753,tvMovie,Journey to SummerSlam: The Destruction of the Shield,Journey to SummerSlam: The Destruction of the Shield,2014.0,69.0,journey to summerslam the destruction of the shield,7.7,111,01/01/24 22:30,10/01/24
1337,1337,tt3979660,Sport,753,tvMovie,Journey to SummerSlam: The Destruction of the Shield,Journey to SummerSlam: The Destruction of the Shield,2014.0,69.0,journey to summerslam the destruction of the shield,7.7,111,01/01/24 22:30,10/01/24
1338,1338,tt3996544,Action,754,tvMovie,Dragon Ball Z: Summer Vacation Special,Doragon bôru Z: Kyokugen batoru!! San dai sûpâ saiya-jin supesharu,1992.0,45.0,dragon ball z summer vacation special,5.9,138,01/01/24 22:30,10/01/24
1339,1339,tt3996544,Animation,754,tvMovie,Dragon Ball Z: Summer Vacation Special,Doragon bôru Z: Kyokugen batoru!! San dai sûpâ saiya-jin supesharu,1992.0,45.0,dragon ball z summer vacation special,5.9,138,01/01/24 22:30,10/01/24
1340,1340,tt3996544,Comedy,754,tvMovie,Dragon Ball Z: Summer Vacation Special,Doragon bôru Z: Kyokugen batoru!! San dai sûpâ saiya-jin supesharu,1992.0,45.0,dragon ball z summer vacation special,5.9,138,01/01/24 22:30,10/01/24
1341,1341,tt4009226,Documentary,755,movie,5 Seconds of Summer: So Perfect,5 Seconds of Summer: So Perfect,2014.0,70.0,5 seconds of summer so perfect,7.6,93,01/01/24 22:30,10/01/24
1342,1342,tt4009226,Music,755,movie,5 Seconds of Summer: So Perfect,5 Seconds of Summer: So Perfect,2014.0,70.0,5 seconds of summer so perfect,7.6,93,01/01/24 22:30,10/01/24
1343,1343,tt4021084,Drama,756,movie,This Summer Feeling,Ce sentiment de l'été,2015.0,106.0,this summer feeling,6.6,709,01/01/24 22:30,10/01/24
1344,1344,tt4074180,Comedy,757,movie,Shakespeare's Globe: A Midsummer Night's Dream,Shakespeare's Globe: A Midsummer Night's Dream,2014.0,172.0,shakespeares globe a midsummer nights dream,8.3,196,01/01/24 22:30,10/01/24
1345,1345,tt4080768,Drama,758,movie,Summertime,La belle saison,2015.0,105.0,summertime,6.7,5747,01/01/24 22:30,10/01/24
1346,1346,tt4080768,Romance,758,movie,Summertime,La belle saison,2015.0,105.0,summertime,6.7,5747,01/01/24 22:30,10/01/24
1347,1347,tt4158862,Horror,759,movie,Last Summer. Zombie Town,Last Summer. Zombie Town,2008.0,58.0,last summer zombie town,8.0,35,01/01/24 22:30,10/01/24
1348,1348,tt4172146,Comedy,760,movie,Summer of 8,Summer of 8,2016.0,88.0,summer of 8,5.5,1290,01/01/24 22:30,10/01/24
1349,1349,tt4172146,Drama,760,movie,Summer of 8,Summer of 8,2016.0,88.0,summer of 8,5.5,1290,01/01/24 22:30,10/01/24
1350,1350,tt4172146,Romance,760,movie,Summer of 8,Summer of 8,2016.0,88.0,summer of 8,5.5,1290,01/01/24 22:30,10/01/24
1351,1351,tt4182064,Drama,761,movie,Late Summer,Sensommer,2016.0,72.0,late summer,5.1,372,01/01/24 22:30,10/01/24
1352,1352,tt4182064,Mystery,761,movie,Late Summer,Sensommer,2016.0,72.0,late summer,5.1,372,01/01/24 22:30,10/01/24
1353,1353,tt4182064,Thriller,761,movie,Late Summer,Sensommer,2016.0,72.0,late summer,5.1,372,01/01/24 22:30,10/01/24
1354,1354,tt4288750,Drama,762,movie,The Last Summer of the Rich,Der letzte Sommer der Reichen,2014.0,92.0,the last summer of the rich,5.9,42,01/01/24 22:30,10/01/24
1355,1355,tt4308718,Comedy,763,movie,Summertime,Summertime,2006.0,105.0,summertime,8.2,13,01/01/24 22:30,10/01/24
1356,1356,tt4354146,Horror,764,movie,Summerhouse Slaughter,Summerhouse Slaughter,2023.0,70.0,summerhouse slaughter,2.9,132,01/01/24 22:30,10/01/24
1357,1357,tt4357012,Biography,765,movie,16 Years till Summer,16 Years till Summer,2015.0,87.0,16 years till summer,6.6,19,01/01/24 22:30,10/01/24
1358,1358,tt4357012,Crime,765,movie,16 Years till Summer,16 Years till Summer,2015.0,87.0,16 years till summer,6.6,19,01/01/24 22:30,10/01/24
1359,1359,tt4357012,Documentary,765,movie,16 Years till Summer,16 Years till Summer,2015.0,87.0,16 years till summer,6.6,19,01/01/24 22:30,10/01/24
1360,1360,tt4400040,Romance,766,tvMovie,A Summer in Barcelona,Ein Sommer in Barcelona,2015.0,88.0,a summer in barcelona,5.5,33,01/01/24 22:30,10/01/24
1361,1361,tt4464176,Documentary,767,tvMovie,"The Summer of Rave, 1989","The Summer of Rave, 1989",2006.0,60.0,the summer of rave 1989,6.5,41,01/01/24 22:30,10/01/24
1362,1362,tt4464176,Music,767,tvMovie,"The Summer of Rave, 1989","The Summer of Rave, 1989",2006.0,60.0,the summer of rave 1989,6.5,41,01/01/24 22:30,10/01/24
1363,1363,tt4469200,Family,768,movie,The Dog Who Saved Summer,The Dog Who Saved Summer,2015.0,89.0,the dog who saved summer,4.6,252,01/01/24 22:30,10/01/24
1364,1364,tt4469246,Drama,769,tvMovie,Summer Vacation,Otpusk letom,2015.0,90.0,summer vacation,5.8,26,01/01/24 22:30,10/01/24
1365,1365,tt4590870,Crime,770,tvMovie,The Summer of the Cans,The Summer of the Cans,2014.0,59.0,the summer of the cans,8.1,20,01/01/24 22:30,10/01/24
1366,1366,tt4590870,Documentary,770,tvMovie,The Summer of the Cans,The Summer of the Cans,2014.0,59.0,the summer of the cans,8.1,20,01/01/24 22:30,10/01/24
1367,1367,tt4590870,History,770,tvMovie,The Summer of the Cans,The Summer of the Cans,2014.0,59.0,the summer of the cans,8.1,20,01/01/24 22:30,10/01/24
1368,1368,tt4648826,Musical,771,movie,Summer Forever,Summer Forever,2015.0,95.0,summer forever,5.6,220,01/01/24 22:30,10/01/24
1369,1369,tt4650414,Drama,772,movie,Summertime,L'estate addosso,2016.0,103.0,summertime,6.2,1773,01/01/24 22:30,11/01/24
1370,1370,tt4672158,Animation,773,video,It's Summer! It's Swimsuits! It's Training Camp!,It's Summer! It's Swimsuits! It's Training Camp!,2012.0,24.0,its summer its swimsuits its training camp,8.3,34,01/01/24 22:30,11/01/24
1371,1371,tt4672158,Comedy,773,video,It's Summer! It's Swimsuits! It's Training Camp!,It's Summer! It's Swimsuits! It's Training Camp!,2012.0,24.0,its summer its swimsuits its training camp,8.3,34,01/01/24 22:30,11/01/24
1372,1372,tt4711486,Drama,774,movie,Summer on the Frontline,Soman kokkyô 15 sai no natsu,2015.0,94.0,summer on the frontline,4.0,10,01/01/24 22:30,11/01/24
1373,1373,tt4743250,Family,775,tvMovie,Secret Summer,Secret Summer,2016.0,84.0,secret summer,6.2,1004,01/01/24 22:30,11/01/24
1374,1374,tt4807910,Family,776,movie,Summer Breakers,Natsuyasumi no kyoshô,2015.0,91.04358068315665,summer breakers,6.8,13,01/01/24 22:30,11/01/24
1375,1375,tt4833838,Comedy,777,movie,Summer Issues,Summer Issues,2020.0,95.0,summer issues,6.5,59,01/01/24 22:30,11/01/24
1376,1376,tt4833838,Drama,777,movie,Summer Issues,Summer Issues,2020.0,95.0,summer issues,6.5,59,01/01/24 22:30,11/01/24
1377,1377,tt4872210,Animation,778,movie,High Speed! Free! Starting Summer,Hai supîdo!: Free! Starting Days,2015.0,110.0,high speed free starting summer,7.1,632,01/01/24 22:30,11/01/24
1378,1378,tt4872210,Drama,778,movie,High Speed! Free! Starting Summer,Hai supîdo!: Free! Starting Days,2015.0,110.0,high speed free starting summer,7.1,632,01/01/24 22:30,11/01/24
1379,1379,tt4872210,Sport,778,movie,High Speed! Free! Starting Summer,Hai supîdo!: Free! Starting Days,2015.0,110.0,high speed free starting summer,7.1,632,01/01/24 22:30,11/01/24
1380,1380,tt4873170,Drama,779,movie,Summer's Over,Vara s-a sfârsit,2016.0,105.0,summers over,6.9,291,01/01/24 22:30,11/01/24
1381,1381,tt4940526,Drama,780,movie,Summer Daydream,Technicolour Daydream,2018.0,90.0,summer daydream,6.5,66,01/01/24 22:30,11/01/24
1382,1382,tt4949272,Comedy,781,movie,The Summer of Frozen Fountains,The Summer of Frozen Fountains,2015.0,103.0,the summer of frozen fountains,7.0,82,01/01/24 22:30,11/01/24
1383,1383,tt4949272,Drama,781,movie,The Summer of Frozen Fountains,The Summer of Frozen Fountains,2015.0,103.0,the summer of frozen fountains,7.0,82,01/01/24 22:30,11/01/24
